maintenance_id,asset_id,maintenance_type,started_at,completed_at,tool_replaced,source_event_id
MNT-TOOL-CNC-S03-L03-02-0001357,CNC-S03-L03-02,planned_tool_change,2026-08-20T01:50:00+09:00,2026-08-20T02:20:00+09:00,1,
MNT-TOOL-CNC-S04-L03-03-0001366,CNC-S04-L03-03,planned_tool_change,2026-08-20T01:50:00+09:00,2026-08-20T02:20:00+09:00,1,
MNT-TOOL-CNC-S04-L02-03-0001367,CNC-S04-L02-03,planned_tool_change,2026-08-20T02:10:00+09:00,2026-08-20T02:40:00+09:00,1,
MNT-TOOL-CNC-S01-L01-01-0001371,CNC-S01-L01-01,planned_tool_change,2026-08-20T03:30:00+09:00,2026-08-20T04:00:00+09:00,1,
MNT-TOOL-CNC-S04-L01-02-0001374,CNC-S04-L01-02,planned_tool_change,2026-08-20T04:30:00+09:00,2026-08-20T05:00:00+09:00,1,
MNT-TOOL-CNC-S01-L02-04-0001363,CNC-S01-L02-04,planned_tool_change,2026-08-20T04:50:00+09:00,2026-08-20T05:20:00+09:00,1,
MNT-TOOL-CNC-S03-L03-04-0001359,CNC-S03-L03-04,planned_tool_change,2026-08-20T06:50:00+09:00,2026-08-20T07:20:00+09:00,1,
MNT-TOOL-CNC-S01-L03-03-0001370,CNC-S01-L03-03,planned_tool_change,2026-08-20T08:10:00+09:00,2026-08-20T08:40:00+09:00,1,
MNT-EVT-d975815f334f3a4d-001,CNC-S01-L05-03,failure_recovery,2026-08-20T09:00:00+09:00,2026-08-20T15:00:00+09:00,0,EVT-d975815f334f3a4d-001
MNT-TOOL-CNC-S02-L03-04-0001393,CNC-S02-L03-04,planned_tool_change,2026-08-20T10:50:00+09:00,2026-08-20T11:20:00+09:00,1,
MNT-TOOL-CNC-S04-L04-01-0001377,CNC-S04-L04-01,planned_tool_change,2026-08-20T11:30:00+09:00,2026-08-20T12:00:00+09:00,1,
MNT-TOOL-CNC-S02-L04-02-0001375,CNC-S02-L04-02,planned_tool_change,2026-08-20T11:50:00+09:00,2026-08-20T12:20:00+09:00,1,
MNT-TOOL-CNC-S03-L04-03-0001380,CNC-S03-L04-03,planned_tool_change,2026-08-20T13:30:00+09:00,2026-08-20T14:00:00+09:00,1,
MNT-TOOL-CNC-S02-L02-02-0001398,CNC-S02-L02-02,planned_tool_change,2026-08-20T14:20:00+09:00,2026-08-20T14:50:00+09:00,1,
MNT-TOOL-CNC-S03-L02-02-0001412,CNC-S03-L02-02,planned_tool_change,2026-08-20T17:10:00+09:00,2026-08-20T17:40:00+09:00,1,
MNT-TOOL-CNC-S04-L04-04-0001408,CNC-S04-L04-04,planned_tool_change,2026-08-20T18:50:00+09:00,2026-08-20T19:20:00+09:00,1,
MNT-TOOL-CNC-S02-L03-01-0001409,CNC-S02-L03-01,planned_tool_change,2026-08-20T20:00:00+09:00,2026-08-20T20:30:00+09:00,1,
MNT-EVT-2bc940220a3008c3-001,CMP-S01-L04-01,failure_recovery,2026-08-20T22:00:00+09:00,2026-08-21T04:00:00+09:00,0,EVT-2bc940220a3008c3-001
MNT-TOOL-CNC-S03-L05-03-0001415,CNC-S03-L05-03,planned_tool_change,2026-08-21T00:00:00+09:00,2026-08-21T00:30:00+09:00,1,
MNT-TOOL-CNC-S02-L03-03-0001430,CNC-S02-L03-03,planned_tool_change,2026-08-21T01:00:00+09:00,2026-08-21T01:30:00+09:00,1,
MNT-TOOL-CNC-S02-L02-03-0001434,CNC-S02-L02-03,planned_tool_change,2026-08-21T06:20:00+09:00,2026-08-21T06:50:00+09:00,1,
MNT-TOOL-CNC-S03-L01-04-0001464,CNC-S03-L01-04,planned_tool_change,2026-08-21T11:00:00+09:00,2026-08-21T11:30:00+09:00,1,
MNT-TOOL-CNC-S01-L03-01-0001466,CNC-S01-L03-01,planned_tool_change,2026-08-21T11:40:00+09:00,2026-08-21T12:10:00+09:00,1,
MNT-EVT-19aacdd8e25a7389-001,CNC-S01-L05-03,failure_recovery,2026-08-21T12:10:00+09:00,2026-08-21T14:00:00+09:00,1,EVT-19aacdd8e25a7389-001
MNT-EVT-f1d1e512555d173f-001,CMP-S02-L03-01,failure_recovery,2026-08-21T13:00:00+09:00,2026-08-21T18:00:00+09:00,0,EVT-f1d1e512555d173f-001
MNT-TOOL-CNC-S04-L01-04-0001472,CNC-S04-L01-04,planned_tool_change,2026-08-21T13:40:00+09:00,2026-08-21T14:10:00+09:00,1,
MNT-TOOL-CNC-S04-L05-04-0001463,CNC-S04-L05-04,planned_tool_change,2026-08-21T14:00:00+09:00,2026-08-21T14:30:00+09:00,1,
MNT-TOOL-CNC-S02-L04-01-0001481,CNC-S02-L04-01,planned_tool_change,2026-08-21T16:40:00+09:00,2026-08-21T17:10:00+09:00,1,
MNT-TOOL-CNC-S04-L03-02-0001485,CNC-S04-L03-02,planned_tool_change,2026-08-21T18:00:00+09:00,2026-08-21T18:30:00+09:00,1,
MNT-EVT-a35af22b520b9c17-001,CNC-S04-L04-02,failure_recovery,2026-08-21T18:00:00+09:00,2026-08-21T22:00:00+09:00,0,EVT-a35af22b520b9c17-001
MNT-TOOL-CNC-S02-L04-03-0001486,CNC-S02-L04-03,planned_tool_change,2026-08-21T20:40:00+09:00,2026-08-21T21:10:00+09:00,1,
MNT-TOOL-CNC-S03-L01-02-0001493,CNC-S03-L01-02,planned_tool_change,2026-08-21T20:40:00+09:00,2026-08-21T21:10:00+09:00,1,
MNT-TOOL-CNC-S04-L02-02-0001494,CNC-S04-L02-02,planned_tool_change,2026-08-21T21:00:00+09:00,2026-08-21T21:30:00+09:00,1,
MNT-TOOL-CNC-S04-L01-03-0001498,CNC-S04-L01-03,planned_tool_change,2026-08-21T22:20:00+09:00,2026-08-21T22:50:00+09:00,1,
MNT-TOOL-CNC-S02-L02-01-0001484,CNC-S02-L02-01,planned_tool_change,2026-08-21T23:00:00+09:00,2026-08-21T23:30:00+09:00,1,
MNT-TOOL-CNC-S01-L01-04-0001487,CNC-S01-L01-04,planned_tool_change,2026-08-22T00:40:00+09:00,2026-08-22T01:10:00+09:00,1,
MNT-TOOL-CNC-S01-L03-02-0001506,CNC-S01-L03-02,planned_tool_change,2026-08-22T01:00:00+09:00,2026-08-22T01:30:00+09:00,1,
MNT-TOOL-CNC-S01-L04-04-0001501,CNC-S01-L04-04,planned_tool_change,2026-08-22T01:40:00+09:00,2026-08-22T02:10:00+09:00,1,
MNT-EVT-09773a6ce3fcac49-001,CMP-S04-L05-01,failure_recovery,2026-08-22T02:00:00+09:00,2026-08-22T10:00:00+09:00,0,EVT-09773a6ce3fcac49-001
MNT-TOOL-CNC-S01-L02-03-0001512,CNC-S01-L02-03,planned_tool_change,2026-08-22T03:00:00+09:00,2026-08-22T03:30:00+09:00,1,
MNT-TOOL-CNC-S01-L05-04-0001514,CNC-S01-L05-04,planned_tool_change,2026-08-22T03:40:00+09:00,2026-08-22T04:10:00+09:00,1,
MNT-TOOL-CNC-S04-L05-01-0001476,CNC-S04-L05-01,planned_tool_change,2026-08-22T04:00:00+09:00,2026-08-22T04:30:00+09:00,1,
MNT-TOOL-CNC-S02-L05-04-0001505,CNC-S02-L05-04,planned_tool_change,2026-08-22T04:40:00+09:00,2026-08-22T05:10:00+09:00,1,
MNT-TOOL-CNC-S03-L02-04-0001517,CNC-S03-L02-04,planned_tool_change,2026-08-22T04:40:00+09:00,2026-08-22T05:10:00+09:00,1,
MNT-TOOL-CNC-S03-L03-01-0001521,CNC-S03-L03-01,planned_tool_change,2026-08-22T06:00:00+09:00,2026-08-22T06:30:00+09:00,1,
MNT-TOOL-CNC-S01-L02-01-0001525,CNC-S01-L02-01,planned_tool_change,2026-08-22T07:20:00+09:00,2026-08-22T07:50:00+09:00,1,
MNT-TOOL-CNC-S04-L04-03-0001512,CNC-S04-L04-03,planned_tool_change,2026-08-22T07:20:00+09:00,2026-08-22T07:50:00+09:00,1,
MNT-TOOL-CNC-S03-L01-03-0001528,CNC-S03-L01-03,planned_tool_change,2026-08-22T08:20:00+09:00,2026-08-22T08:50:00+09:00,1,
MNT-TOOL-CNC-S03-L03-03-0001529,CNC-S03-L03-03,planned_tool_change,2026-08-22T08:40:00+09:00,2026-08-22T09:10:00+09:00,1,
MNT-TOOL-CNC-S04-L02-01-0001530,CNC-S04-L02-01,planned_tool_change,2026-08-22T09:00:00+09:00,2026-08-22T09:30:00+09:00,1,
MNT-TOOL-CNC-S02-L04-04-0001531,CNC-S02-L04-04,planned_tool_change,2026-08-22T09:20:00+09:00,2026-08-22T09:50:00+09:00,1,
MNT-TOOL-CNC-S01-L04-03-0001517,CNC-S01-L04-03,planned_tool_change,2026-08-22T09:40:00+09:00,2026-08-22T10:10:00+09:00,1,
MNT-TOOL-CNC-S02-L03-02-0001512,CNC-S02-L03-02,planned_tool_change,2026-08-22T10:00:00+09:00,2026-08-22T10:30:00+09:00,1,
MNT-TOOL-CNC-S03-L05-01-0001526,CNC-S03-L05-01,planned_tool_change,2026-08-22T10:40:00+09:00,2026-08-22T11:10:00+09:00,1,
MNT-TOOL-CNC-S01-L05-02-0001537,CNC-S01-L05-02,planned_tool_change,2026-08-22T11:20:00+09:00,2026-08-22T11:50:00+09:00,1,
MNT-EVT-2ecfc98059db3ec2-001,CNC-S03-L03-01,failure_recovery,2026-08-22T12:00:00+09:00,2026-08-22T16:00:00+09:00,0,EVT-2ecfc98059db3ec2-001
MNT-TOOL-CNC-S01-L04-01-0001524,CNC-S01-L04-01,planned_tool_change,2026-08-22T13:00:00+09:00,2026-08-22T13:30:00+09:00,1,
MNT-TOOL-CNC-S01-L04-02-0001531,CNC-S01-L04-02,planned_tool_change,2026-08-22T13:20:00+09:00,2026-08-22T13:50:00+09:00,1,
MNT-TOOL-CNC-S02-L05-01-0001519,CNC-S02-L05-01,planned_tool_change,2026-08-22T13:20:00+09:00,2026-08-22T13:50:00+09:00,1,
MNT-TOOL-CNC-S01-L01-03-0001544,CNC-S01-L01-03,planned_tool_change,2026-08-22T13:40:00+09:00,2026-08-22T14:10:00+09:00,1,
MNT-TOOL-CNC-S04-L01-01-0001544,CNC-S04-L01-01,planned_tool_change,2026-08-22T13:40:00+09:00,2026-08-22T14:10:00+09:00,1,
MNT-TOOL-CNC-S03-L04-02-0001545,CNC-S03-L04-02,planned_tool_change,2026-08-22T14:00:00+09:00,2026-08-22T14:30:00+09:00,1,
MNT-TOOL-CNC-S01-L03-04-0001547,CNC-S01-L03-04,planned_tool_change,2026-08-22T14:40:00+09:00,2026-08-22T15:10:00+09:00,1,
MNT-TOOL-CNC-S02-L02-04-0001547,CNC-S02-L02-04,planned_tool_change,2026-08-22T14:40:00+09:00,2026-08-22T15:10:00+09:00,1,
MNT-TOOL-CNC-S03-L02-03-0001524,CNC-S03-L02-03,planned_tool_change,2026-08-22T15:00:00+09:00,2026-08-22T15:30:00+09:00,1,
MNT-TOOL-CNC-S04-L03-01-0001551,CNC-S04-L03-01,planned_tool_change,2026-08-22T16:00:00+09:00,2026-08-22T16:30:00+09:00,1,
MNT-TOOL-CNC-S02-L05-03-0001557,CNC-S02-L05-03,planned_tool_change,2026-08-22T18:00:00+09:00,2026-08-22T18:30:00+09:00,1,
MNT-TOOL-CNC-S02-L01-01-0001560,CNC-S02-L01-01,planned_tool_change,2026-08-22T19:00:00+09:00,2026-08-22T19:30:00+09:00,1,
MNT-TOOL-CNC-S02-L05-02-0001554,CNC-S02-L05-02,planned_tool_change,2026-08-22T19:00:00+09:00,2026-08-22T19:30:00+09:00,1,
MNT-TOOL-CNC-S03-L02-01-0001549,CNC-S03-L02-01,planned_tool_change,2026-08-22T20:20:00+09:00,2026-08-22T20:50:00+09:00,1,
MNT-TOOL-CNC-S02-L01-02-0001565,CNC-S02-L01-02,planned_tool_change,2026-08-22T20:40:00+09:00,2026-08-22T21:10:00+09:00,1,
MNT-TOOL-CNC-S03-L03-02-0001557,CNC-S03-L03-02,planned_tool_change,2026-08-22T21:00:00+09:00,2026-08-22T21:30:00+09:00,1,
MNT-TOOL-CNC-S04-L05-02-0001566,CNC-S04-L05-02,planned_tool_change,2026-08-22T21:00:00+09:00,2026-08-22T21:30:00+09:00,1,
MNT-TOOL-CNC-S02-L01-03-0001567,CNC-S02-L01-03,planned_tool_change,2026-08-22T21:20:00+09:00,2026-08-22T21:50:00+09:00,1,
MNT-TOOL-CNC-S04-L03-04-0001567,CNC-S04-L03-04,planned_tool_change,2026-08-22T21:20:00+09:00,2026-08-22T21:50:00+09:00,1,
MNT-TOOL-CNC-S01-L05-01-0001570,CNC-S01-L05-01,planned_tool_change,2026-08-22T22:20:00+09:00,2026-08-22T22:50:00+09:00,1,
MNT-TOOL-CNC-S03-L01-01-0001571,CNC-S03-L01-01,planned_tool_change,2026-08-22T22:40:00+09:00,2026-08-22T23:10:00+09:00,1,
MNT-EVT-9cde3516c132a905-001,CNC-S04-L03-02,failure_recovery,2026-08-22T23:10:00+09:00,2026-08-23T01:00:00+09:00,1,EVT-9cde3516c132a905-001
MNT-TOOL-CNC-S04-L01-02-0001573,CNC-S04-L01-02,planned_tool_change,2026-08-22T23:20:00+09:00,2026-08-22T23:50:00+09:00,1,
MNT-TOOL-CNC-S03-L04-04-0001574,CNC-S03-L04-04,planned_tool_change,2026-08-22T23:40:00+09:00,2026-08-23T00:10:00+09:00,1,
MNT-TOOL-CNC-S04-L04-02-0001566,CNC-S04-L04-02,planned_tool_change,2026-08-23T01:00:00+09:00,2026-08-23T01:30:00+09:00,1,
MNT-TOOL-CNC-S04-L05-03-0001578,CNC-S04-L05-03,planned_tool_change,2026-08-23T01:00:00+09:00,2026-08-23T01:30:00+09:00,1,
MNT-TOOL-CNC-S01-L02-02-0001566,CNC-S01-L02-02,planned_tool_change,2026-08-23T03:00:00+09:00,2026-08-23T03:30:00+09:00,1,
MNT-TOOL-CNC-S03-L04-01-0001584,CNC-S03-L04-01,planned_tool_change,2026-08-23T03:00:00+09:00,2026-08-23T03:30:00+09:00,1,
MNT-EVT-de3d861d02f87aa2-001,CNC-S04-L02-01,failure_recovery,2026-08-23T04:00:00+09:00,2026-08-23T08:00:00+09:00,0,EVT-de3d861d02f87aa2-001
MNT-EVT-c7b4a1875a400048-001,CNC-S04-L03-03,failure_recovery,2026-08-23T04:10:00+09:00,2026-08-23T06:00:00+09:00,1,EVT-c7b4a1875a400048-001
MNT-TOOL-CNC-S01-L01-02-0001589,CNC-S01-L01-02,planned_tool_change,2026-08-23T04:40:00+09:00,2026-08-23T05:10:00+09:00,1,
MNT-TOOL-CNC-S04-L02-04-0001594,CNC-S04-L02-04,planned_tool_change,2026-08-23T06:20:00+09:00,2026-08-23T06:50:00+09:00,1,
MNT-TOOL-CNC-S03-L05-02-0001595,CNC-S03-L05-02,planned_tool_change,2026-08-23T06:40:00+09:00,2026-08-23T07:10:00+09:00,1,
MNT-TOOL-CNC-S02-L01-04-0001597,CNC-S02-L01-04,planned_tool_change,2026-08-23T07:20:00+09:00,2026-08-23T07:50:00+09:00,1,
MNT-TOOL-CNC-S02-L02-02-0001594,CNC-S02-L02-02,planned_tool_change,2026-08-23T08:10:00+09:00,2026-08-23T08:40:00+09:00,1,
MNT-TOOL-CNC-S02-L03-04-0001601,CNC-S02-L03-04,planned_tool_change,2026-08-23T08:40:00+09:00,2026-08-23T09:10:00+09:00,1,
MNT-EVT-f620214f13b45f78-001,CNC-S02-L01-01,failure_recovery,2026-08-23T09:00:00+09:00,2026-08-23T17:00:00+09:00,0,EVT-f620214f13b45f78-001
MNT-TOOL-CNC-S04-L02-03-0001607,CNC-S04-L02-03,planned_tool_change,2026-08-23T10:40:00+09:00,2026-08-23T11:10:00+09:00,1,
MNT-TOOL-CNC-S03-L04-03-0001588,CNC-S03-L04-03,planned_tool_change,2026-08-23T11:20:00+09:00,2026-08-23T11:50:00+09:00,1,
MNT-TOOL-CNC-S01-L01-01-0001610,CNC-S01-L01-01,planned_tool_change,2026-08-23T11:40:00+09:00,2026-08-23T12:10:00+09:00,1,
MNT-TOOL-CNC-S03-L03-04-0001590,CNC-S03-L03-04,planned_tool_change,2026-08-23T12:20:00+09:00,2026-08-23T12:50:00+09:00,1,
MNT-TOOL-CNC-S03-L05-04-0001606,CNC-S03-L05-04,planned_tool_change,2026-08-23T12:20:00+09:00,2026-08-23T12:50:00+09:00,1,
MNT-TOOL-CNC-S01-L03-03-0001605,CNC-S01-L03-03,planned_tool_change,2026-08-23T15:00:00+09:00,2026-08-23T15:30:00+09:00,1,
MNT-TOOL-CNC-S02-L04-02-0001599,CNC-S02-L04-02,planned_tool_change,2026-08-23T15:00:00+09:00,2026-08-23T15:30:00+09:00,1,
MNT-TOOL-CNC-S01-L02-04-0001611,CNC-S01-L02-04,planned_tool_change,2026-08-23T16:00:00+09:00,2026-08-23T16:30:00+09:00,1,
MNT-TOOL-CNC-S04-L04-01-0001624,CNC-S04-L04-01,planned_tool_change,2026-08-23T22:20:00+09:00,2026-08-23T22:50:00+09:00,1,
MNT-TOOL-CNC-S02-L03-01-0001638,CNC-S02-L03-01,planned_tool_change,2026-08-24T00:50:00+09:00,2026-08-24T01:20:00+09:00,1,
MNT-TOOL-CNC-S04-L04-04-0001646,CNC-S04-L04-04,planned_tool_change,2026-08-24T02:40:00+09:00,2026-08-24T03:10:00+09:00,1,
MNT-EVT-cc0749b1a2c95e7c-001,CMP-S01-L03-01,failure_recovery,2026-08-24T03:00:00+09:00,2026-08-24T13:00:00+09:00,0,EVT-cc0749b1a2c95e7c-001
MNT-TOOL-CNC-S03-L02-02-0001657,CNC-S03-L02-02,planned_tool_change,2026-08-24T03:20:00+09:00,2026-08-24T03:50:00+09:00,1,
MNT-TOOL-CNC-S02-L03-03-0001659,CNC-S02-L03-03,planned_tool_change,2026-08-24T05:50:00+09:00,2026-08-24T06:20:00+09:00,1,
MNT-TOOL-CNC-S02-L02-03-0001648,CNC-S02-L02-03,planned_tool_change,2026-08-24T06:10:00+09:00,2026-08-24T06:40:00+09:00,1,
MNT-TOOL-CNC-S01-L03-01-0001665,CNC-S01-L03-01,planned_tool_change,2026-08-24T06:30:00+09:00,2026-08-24T07:00:00+09:00,1,
MNT-TOOL-CNC-S03-L05-03-0001655,CNC-S03-L05-03,planned_tool_change,2026-08-24T08:30:00+09:00,2026-08-24T09:00:00+09:00,1,
MNT-TOOL-CNC-S01-L05-03-0001654,CNC-S01-L05-03,planned_tool_change,2026-08-24T10:10:00+09:00,2026-08-24T10:40:00+09:00,1,
MNT-EVT-d0b79f5f73ba43c2-001,CNC-S02-L03-04,failure_recovery,2026-08-24T12:00:00+09:00,2026-08-24T18:00:00+09:00,0,EVT-d0b79f5f73ba43c2-001
MNT-TOOL-CNC-S04-L02-02-0001685,CNC-S04-L02-02,planned_tool_change,2026-08-24T13:10:00+09:00,2026-08-24T13:40:00+09:00,1,
MNT-EVT-e603231ab4bd2fcb-001,CNC-S01-L03-01,failure_recovery,2026-08-24T15:00:00+09:00,2026-08-24T22:00:00+09:00,0,EVT-e603231ab4bd2fcb-001
MNT-EVT-d00b55884d464d48-001,CMP-S01-L05-01,failure_recovery,2026-08-24T20:00:00+09:00,2026-08-25T06:00:00+09:00,0,EVT-d00b55884d464d48-001
MNT-TOOL-CNC-S03-L01-04-0001706,CNC-S03-L01-04,planned_tool_change,2026-08-24T20:10:00+09:00,2026-08-24T20:40:00+09:00,1,
MNT-TOOL-CNC-S04-L01-04-0001706,CNC-S04-L01-04,planned_tool_change,2026-08-24T20:10:00+09:00,2026-08-24T20:40:00+09:00,1,
MNT-TOOL-CNC-S02-L04-03-0001702,CNC-S02-L04-03,planned_tool_change,2026-08-24T21:10:00+09:00,2026-08-24T21:40:00+09:00,1,
MNT-TOOL-CNC-S02-L02-01-0001695,CNC-S02-L02-01,planned_tool_change,2026-08-24T21:50:00+09:00,2026-08-24T22:20:00+09:00,1,
MNT-TOOL-CNC-S03-L01-02-0001714,CNC-S03-L01-02,planned_tool_change,2026-08-24T22:50:00+09:00,2026-08-24T23:20:00+09:00,1,
MNT-TOOL-CNC-S01-L05-04-0001715,CNC-S01-L05-04,planned_tool_change,2026-08-24T23:10:00+09:00,2026-08-24T23:40:00+09:00,1,
MNT-TOOL-CNC-S04-L01-03-0001721,CNC-S04-L01-03,planned_tool_change,2026-08-25T01:10:00+09:00,2026-08-25T01:40:00+09:00,1,
MNT-EVT-cbccf127b9f3b35f-001,CNC-S04-L01-03,failure_recovery,2026-08-25T03:00:00+09:00,2026-08-25T07:00:00+09:00,0,EVT-cbccf127b9f3b35f-001
MNT-TOOL-CNC-S01-L05-02-0001729,CNC-S01-L05-02,planned_tool_change,2026-08-25T03:50:00+09:00,2026-08-25T04:20:00+09:00,1,
MNT-TOOL-CNC-S02-L05-04-0001717,CNC-S02-L05-04,planned_tool_change,2026-08-25T03:50:00+09:00,2026-08-25T04:20:00+09:00,1,
MNT-TOOL-CNC-S04-L05-01-0001691,CNC-S04-L05-01,planned_tool_change,2026-08-25T04:10:00+09:00,2026-08-25T04:40:00+09:00,1,
MNT-TOOL-CNC-S04-L05-04-0001720,CNC-S04-L05-04,planned_tool_change,2026-08-25T04:10:00+09:00,2026-08-25T04:40:00+09:00,1,
MNT-TOOL-CNC-S01-L04-03-0001716,CNC-S01-L04-03,planned_tool_change,2026-08-25T04:30:00+09:00,2026-08-25T05:00:00+09:00,1,
MNT-TOOL-CNC-S02-L04-04-0001731,CNC-S02-L04-04,planned_tool_change,2026-08-25T04:30:00+09:00,2026-08-25T05:00:00+09:00,1,
MNT-TOOL-CNC-S03-L05-01-0001722,CNC-S03-L05-01,planned_tool_change,2026-08-25T04:30:00+09:00,2026-08-25T05:00:00+09:00,1,
MNT-EVT-f58dc3151435138f-001,CNC-S01-L04-04,failure_recovery,2026-08-25T05:00:00+09:00,2026-08-25T13:00:00+09:00,0,EVT-f58dc3151435138f-001
MNT-TOOL-CNC-S03-L03-01-0001721,CNC-S03-L03-01,planned_tool_change,2026-08-25T05:10:00+09:00,2026-08-25T05:40:00+09:00,1,
MNT-TOOL-CNC-S02-L04-01-0001734,CNC-S02-L04-01,planned_tool_change,2026-08-25T05:30:00+09:00,2026-08-25T06:00:00+09:00,1,
MNT-TOOL-CNC-S01-L01-04-0001718,CNC-S01-L01-04,planned_tool_change,2026-08-25T06:10:00+09:00,2026-08-25T06:40:00+09:00,1,
MNT-EVT-a4227f810c89921e-001,CNC-S03-L04-01,failure_recovery,2026-08-25T06:10:00+09:00,2026-08-25T11:00:00+09:00,1,EVT-a4227f810c89921e-001
MNT-TOOL-CNC-S03-L03-03-0001737,CNC-S03-L03-03,planned_tool_change,2026-08-25T06:30:00+09:00,2026-08-25T07:00:00+09:00,1,
MNT-TOOL-CNC-S01-L02-03-0001738,CNC-S01-L02-03,planned_tool_change,2026-08-25T06:50:00+09:00,2026-08-25T07:20:00+09:00,1,
MNT-TOOL-CNC-S01-L03-02-0001742,CNC-S01-L03-02,planned_tool_change,2026-08-25T08:10:00+09:00,2026-08-25T08:40:00+09:00,1,
MNT-TOOL-CNC-S02-L02-04-0001743,CNC-S02-L02-04,planned_tool_change,2026-08-25T08:30:00+09:00,2026-08-25T09:00:00+09:00,1,
MNT-EVT-a75191e8f372d6b6-001,CNC-S02-L01-02,failure_recovery,2026-08-25T09:00:00+09:00,2026-08-25T17:00:00+09:00,0,EVT-a75191e8f372d6b6-001
MNT-EVT-bad41c260a8632c5-001,CNC-S04-L01-02,failure_recovery,2026-08-25T09:00:00+09:00,2026-08-25T15:00:00+09:00,0,EVT-bad41c260a8632c5-001
MNT-TOOL-CNC-S04-L02-01-0001733,CNC-S04-L02-01,planned_tool_change,2026-08-25T09:10:00+09:00,2026-08-25T09:40:00+09:00,1,
MNT-TOOL-CNC-S03-L02-04-0001747,CNC-S03-L02-04,planned_tool_change,2026-08-25T09:50:00+09:00,2026-08-25T10:20:00+09:00,1,
MNT-TOOL-CNC-S01-L01-03-0001759,CNC-S01-L01-03,planned_tool_change,2026-08-25T13:50:00+09:00,2026-08-25T14:20:00+09:00,1,
MNT-TOOL-CNC-S03-L01-03-0001761,CNC-S03-L01-03,planned_tool_change,2026-08-25T14:30:00+09:00,2026-08-25T15:00:00+09:00,1,
MNT-TOOL-CNC-S01-L03-04-0001764,CNC-S01-L03-04,planned_tool_change,2026-08-25T15:30:00+09:00,2026-08-25T16:00:00+09:00,1,
MNT-TOOL-CNC-S01-L04-04-0001734,CNC-S01-L04-04,planned_tool_change,2026-08-25T15:50:00+09:00,2026-08-25T16:20:00+09:00,1,
MNT-TOOL-CNC-S02-L03-02-0001745,CNC-S02-L03-02,planned_tool_change,2026-08-25T16:10:00+09:00,2026-08-25T16:40:00+09:00,1,
MNT-TOOL-CNC-S04-L04-03-0001755,CNC-S04-L04-03,planned_tool_change,2026-08-25T16:50:00+09:00,2026-08-25T17:20:00+09:00,1,
MNT-TOOL-CNC-S02-L05-02-0001764,CNC-S02-L05-02,planned_tool_change,2026-08-25T17:30:00+09:00,2026-08-25T18:00:00+09:00,1,
MNT-TOOL-CNC-S03-L04-04-0001770,CNC-S03-L04-04,planned_tool_change,2026-08-25T17:30:00+09:00,2026-08-25T18:00:00+09:00,1,
MNT-TOOL-CNC-S04-L03-01-0001770,CNC-S04-L03-01,planned_tool_change,2026-08-25T17:30:00+09:00,2026-08-25T18:00:00+09:00,1,
MNT-TOOL-CNC-S02-L05-01-0001747,CNC-S02-L05-01,planned_tool_change,2026-08-25T17:50:00+09:00,2026-08-25T18:20:00+09:00,1,
MNT-TOOL-CNC-S01-L04-02-0001762,CNC-S01-L04-02,planned_tool_change,2026-08-25T18:50:00+09:00,2026-08-25T19:20:00+09:00,1,
MNT-TOOL-CNC-S01-L02-01-0001776,CNC-S01-L02-01,planned_tool_change,2026-08-25T19:30:00+09:00,2026-08-25T20:00:00+09:00,1,
MNT-TOOL-CNC-S02-L01-03-0001781,CNC-S02-L01-03,planned_tool_change,2026-08-25T21:10:00+09:00,2026-08-25T21:40:00+09:00,1,
MNT-TOOL-CNC-S04-L01-01-0001787,CNC-S04-L01-01,planned_tool_change,2026-08-25T23:10:00+09:00,2026-08-25T23:40:00+09:00,1,
MNT-TOOL-CNC-S01-L04-01-0001773,CNC-S01-L04-01,planned_tool_change,2026-08-26T00:30:00+09:00,2026-08-26T01:00:00+09:00,1,
MNT-TOOL-CNC-S03-L02-03-0001767,CNC-S03-L02-03,planned_tool_change,2026-08-26T00:30:00+09:00,2026-08-26T01:00:00+09:00,1,
MNT-TOOL-CNC-S04-L04-02-0001779,CNC-S04-L04-02,planned_tool_change,2026-08-26T00:30:00+09:00,2026-08-26T01:00:00+09:00,1,
MNT-TOOL-CNC-S01-L05-01-0001793,CNC-S01-L05-01,planned_tool_change,2026-08-26T01:10:00+09:00,2026-08-26T01:40:00+09:00,1,
MNT-TOOL-CNC-S03-L05-02-0001793,CNC-S03-L05-02,planned_tool_change,2026-08-26T01:10:00+09:00,2026-08-26T01:40:00+09:00,1,
MNT-TOOL-CNC-S04-L05-03-0001794,CNC-S04-L05-03,planned_tool_change,2026-08-26T01:30:00+09:00,2026-08-26T02:00:00+09:00,1,
MNT-TOOL-CNC-S03-L02-01-0001785,CNC-S03-L02-01,planned_tool_change,2026-08-26T03:30:00+09:00,2026-08-26T04:00:00+09:00,1,
MNT-TOOL-CNC-S03-L04-02-0001800,CNC-S03-L04-02,planned_tool_change,2026-08-26T03:30:00+09:00,2026-08-26T04:00:00+09:00,1,
MNT-TOOL-CNC-S03-L01-01-0001801,CNC-S03-L01-01,planned_tool_change,2026-08-26T03:50:00+09:00,2026-08-26T04:20:00+09:00,1,
MNT-TOOL-CNC-S04-L03-03-0001798,CNC-S04-L03-03,planned_tool_change,2026-08-26T04:10:00+09:00,2026-08-26T04:40:00+09:00,1,
